 *tel  csi     Z    A     CsICh  errCsICh     CsIV         errCsIV             CsIE        errCsIE            ESi        errESi
    5    0    6   12       179       0.5       0.110859     0.00110859          50.3411       0.503411        288.145        2.88145
    5    0    6   12       184       0.5       0.115827     0.00115827          51.7741       0.517741        287.088        2.87088
    5    0    6   12       189       0.5       0.120808     0.00120808          53.1901       0.531901        286.048        2.86048
    5    0    6   12       194       0.5       0.125797     0.00125797          54.5902       0.545902        285.025        2.85025
    5    0    6   12       199       0.5       0.130789     0.00130789          55.9745       0.559745        284.019        2.84019
    5    0    6   12       204       0.5       0.135778     0.00135778          57.3441       0.573441        283.029        2.83029
    5    0    6   12       209       0.5        0.14076      0.0014076           58.699        0.58699        282.054        2.82054
    5    0    6   12       214       0.5       0.145729     0.00145729          60.0397       0.600397        281.094        2.81094
    5    0    6   12       219       0.5       0.150681     0.00150681           61.367        0.61367        280.148        2.80148
    5    0    6   12       224       0.5       0.155614     0.00155614          62.6807       0.626807        279.216        2.79216
    5    0    6   12       229       0.5        0.16053      0.0016053          63.9824       0.639824        278.298        2.78298
    5    0    6   12       234       0.5       0.165431     0.00165431          65.2715       0.652715        277.392        2.77392
    5    0    6   12       239       0.5        0.17032      0.0017032          66.5486       0.665486        276.499        2.76499
    5    0    6   12       244       0.5         0.1752       0.001752          67.8149       0.678149        275.618        2.75618
    5    0    6   12       249       0.5       0.180074     0.00180074            69.07         0.6907        274.748        2.74748
    5    0    6   12       254       0.5       0.184944     0.00184944           70.314        0.70314         273.89         2.7389
    5    0    6   12       259       0.5       0.189814     0.00189814          71.5484       0.715484        273.043        2.73043
    5    0    6   12       264       0.5       0.194685     0.00194685          72.7722       0.727722        272.207        2.72207
    5    0    6   12       269       0.5       0.199561     0.00199561          73.9862       0.739862        271.381        2.71381
    5    0    6   12       274       0.5       0.204443     0.00204443          75.1909       0.751909        270.565        2.70565
    5    0    6   12       279       0.5       0.209332     0.00209332          76.3867       0.763867        269.759        2.69759
    5    0    6   12       284       0.5       0.214227     0.00214227          77.5731       0.775731        268.963        2.68963
    5    0    6   12       289       0.5       0.219128     0.00219128          78.7514       0.787514        268.176        2.68176
    5    0    6   12       294       0.5       0.224037     0.00224037          79.9212       0.799212        267.397        2.67397
    5    0    6   12       299       0.5       0.228952     0.00228952          81.0832       0.810832        266.628        2.66628
    5    0    6   12       304       0.5       0.233874     0.00233874          82.2371       0.822371        265.866        2.65866
    5    0    6   12       309       0.5       0.238803     0.00238803          83.3833       0.833833        265.113        2.65113
