 *tel  csi     Z    A     CsICh  errCsICh     CsIV         errCsIV             CsIE        errCsIE            ESi        errESi
    5    0    4   10      1319       0.5        1.24508      0.0124508          242.921        2.42921        92.1868       0.921868
    5    0    4   10      1324       0.5        1.25036      0.0125036          243.642        2.43642        92.0237       0.920237
    5    0    4   10      1329       0.5        1.25564      0.0125564          244.361        2.44361        91.8614       0.918614
    5    0    4   10      1334       0.5        1.26091      0.0126091          245.081        2.45081        91.6997       0.916997
    5    0    4   10      1339       0.5        1.26616      0.0126616            245.8          2.458        91.5387       0.915387
    5    0    4   10      1344       0.5         1.2714       0.012714          246.518        2.46518        91.3783       0.913783
    5    0    4   10      1349       0.5        1.27663      0.0127663          247.236        2.47236        91.2187       0.912187
    5    0    4   10      1354       0.5        1.28183      0.0128183          247.953        2.47953        91.0597       0.910597
    5    0    4   10      1359       0.5        1.28701      0.0128701           248.67         2.4867        90.9013       0.909013
    5    0    4   10      1364       0.5        1.29219      0.0129219          249.387        2.49387        90.7436       0.907436
    5    0    4   10      1369       0.5        1.29737      0.0129737          250.103        2.50103        90.5866       0.905866
    5    0    4   10      1374       0.5        1.30255      0.0130255          250.818        2.50818        90.4302       0.904302
    5    0    4   10      1379       0.5        1.30774      0.0130774          251.533        2.51533        90.2745       0.902745
    5    0    4   10      1384       0.5        1.31294      0.0131294          252.248        2.52248        90.1194       0.901194
    5    0    4   10      1389       0.5        1.31816      0.0131816          252.962        2.52962        89.9649       0.899649
    5    0    4   10      1394       0.5        1.32342      0.0132342          253.675        2.53675        89.8111       0.898111
    5    0    4   10      1399       0.5         1.3287       0.013287          254.389        2.54389        89.6579       0.896579
    5    0    4   10      1404       0.5        1.33402      0.0133402          255.101        2.55101        89.5053       0.895053
    5    0    4   10      1409       0.5        1.33937      0.0133937          255.814        2.55814        89.3534       0.893534
    5    0    4   10      1414       0.5        1.34474      0.0134474          256.526        2.56526         89.202        0.89202
    5    0    4   10      1419       0.5        1.35013      0.0135013          257.237        2.57237        89.0513       0.890513
    5    0    4   10      1424       0.5        1.35554      0.0135554          257.948        2.57948        88.9012       0.889012
    5    0    4   10      1429       0.5        1.36096      0.0136096          258.658        2.58658        88.7517       0.887517
    5    0    4   10      1434       0.5        1.36639      0.0136639          259.369        2.59369        88.6028       0.886028
    5    0    4   10      1439       0.5        1.37183      0.0137183          260.078        2.60078        88.4545       0.884545
    5    0    4   10      1444       0.5        1.37726      0.0137726          260.787        2.60787        88.3067       0.883067
    5    0    4   10      1449       0.5        1.38269      0.0138269          261.496        2.61496        88.1596       0.881596
    5    0    4   10      1454       0.5        1.38812      0.0138812          262.204        2.62204        88.0131       0.880131
    5    0    4   10      1459       0.5        1.39354      0.0139354          262.912        2.62912        87.8671       0.878671
